time,temperature,resistance
2024-04-29 16:35:50.146704,32.0,101.122
2024-04-29 16:35:50.553012,32.01,101.123
2024-04-29 16:35:50.855459,32.0,101.121
2024-04-29 16:35:51.261297,32.0,101.123
2024-04-29 16:35:51.666737,32.0,101.123
2024-04-29 16:35:51.969580,32.0,101.123
2024-04-29 16:35:52.371526,32.0,101.123
2024-04-29 16:35:52.776975,32.0,101.123
2024-04-29 16:35:53.181741,32.0,101.122
2024-04-29 16:35:53.484865,32.0,101.122
2024-04-29 16:35:53.890981,32.0,101.121
2024-04-29 16:35:54.291627,32.0,101.122
2024-04-29 16:35:54.599267,32.0,101.123
2024-04-29 16:35:55.000389,32.0,101.123
2024-04-29 16:35:55.405995,32.0,101.123
2024-04-29 16:35:55.709019,32.0,101.124
2024-04-29 16:35:56.114202,32.0,101.123
2024-04-29 16:35:56.519897,31.99,101.122
2024-04-29 16:35:56.922081,32.0,101.121
2024-04-29 16:35:57.228429,32.0,101.118
2024-04-29 16:35:57.630300,31.99,101.12
2024-04-29 16:35:58.036096,31.99,101.121
2024-04-29 16:35:58.338104,31.99,101.119
2024-04-29 16:35:58.744685,31.99,101.119
2024-04-29 16:35:59.150071,31.99,101.119
2024-04-29 16:35:59.551119,31.99,101.12
2024-04-29 16:35:59.858292,31.99,101.119
2024-04-29 16:36:00.665988,31.99,101.121
2024-04-29 16:36:00.968039,31.99,101.122
2024-04-29 16:36:01.394676,32.0,101.12
2024-04-29 16:36:01.779338,32.0,101.123
2024-04-29 16:36:02.184081,32.0,101.124
2024-04-29 16:36:02.487655,32.0,101.124
2024-04-29 16:36:02.888966,32.0,101.124
2024-04-29 16:36:03.294773,32.0,101.123
2024-04-29 16:36:03.597206,32.0,101.124
2024-04-29 16:36:04.007211,32.0,101.123
2024-04-29 16:36:04.412820,32.0,101.124
2024-04-29 16:36:04.712736,32.0,101.124
2024-04-29 16:36:05.123952,32.0,101.123
2024-04-29 16:36:05.519232,32.0,101.123
2024-04-29 16:36:05.924234,32.0,101.125
2024-04-29 16:36:06.227269,32.0,101.123
2024-04-29 16:36:06.632767,32.01,101.125
2024-04-29 16:36:07.042783,32.01,101.125
2024-04-29 16:36:07.341965,32.0,101.125
2024-04-29 16:36:07.746650,32.0,101.125
2024-04-29 16:36:08.148014,32.01,101.124
2024-04-29 16:36:08.554445,32.0,101.125
2024-04-29 16:36:08.856242,32.01,101.124
2024-04-29 16:36:09.262367,32.0,101.127
2024-04-29 16:36:09.667916,32.01,101.125
2024-04-29 16:36:09.970708,32.01,101.126
2024-04-29 16:36:10.376092,32.01,101.126
2024-04-29 16:36:10.777442,32.0,101.126
2024-04-29 16:36:11.183846,32.0,101.128
2024-04-29 16:36:11.486532,32.0,101.126
2024-04-29 16:36:11.892838,32.0,101.127
2024-04-29 16:36:12.299991,32.0,101.127
2024-04-29 16:36:12.600584,32.0,2.0
2024-04-29 16:36:13.001093,32.0,101.125
2024-04-29 16:36:13.407528,32.01,101.127
2024-04-29 16:36:13.710086,32.0,101.125
2024-04-29 16:36:14.115297,32.0,101.127
2024-04-29 16:36:14.521237,32.0,101.125
2024-04-29 16:36:14.926540,32.0,101.126
2024-04-29 16:36:15.229171,32.0,101.126
2024-04-29 16:36:15.631251,32.0,101.127
2024-04-29 16:36:16.036593,32.0,101.124
2024-04-29 16:36:16.339377,32.0,101.125
2024-04-29 16:36:16.745254,32.0,101.126
2024-04-29 16:36:17.150987,32.0,101.126
2024-04-29 16:36:17.555788,32.0,101.124
2024-04-29 16:36:17.859482,32.0,101.123
2024-04-29 16:36:18.260294,32.0,101.123
2024-04-29 16:36:18.668663,32.0,101.121
2024-04-29 16:36:18.969000,32.0,101.124
2024-04-29 16:36:19.374867,32.0,101.124
2024-04-29 16:36:19.780352,32.0,101.125
2024-04-29 16:36:20.082931,32.0,101.123
2024-04-29 16:36:20.489600,32.01,101.123
2024-04-29 16:36:20.890104,32.0,101.125
2024-04-29 16:36:21.295375,32.01,101.124
2024-04-29 16:36:21.598575,32.0,101.122
2024-04-29 16:36:22.004210,32.0,101.125
2024-04-29 16:36:22.409495,32.01,101.123
2024-04-29 16:36:22.713531,32.01,101.124
2024-04-29 16:36:23.118644,32.01,101.121
2024-04-29 16:36:23.519987,32.0,101.118
2024-04-29 16:36:23.925416,32.0,101.12
2024-04-29 16:36:24.228220,32.0,101.119
2024-04-29 16:36:24.633314,32.0,101.12
2024-04-29 16:36:25.039470,32.0,101.12
2024-04-29 16:36:25.341962,32.0,101.12
2024-04-29 16:36:25.748550,32.0,101.118
2024-04-29 16:36:26.149195,32.0,101.119
2024-04-29 16:36:26.554726,32.0,101.117
2024-04-29 16:36:26.858727,32.0,101.118
2024-04-29 16:36:27.263247,32.0,101.117
2024-04-29 16:36:27.670424,32.0,101.116
2024-04-29 16:36:27.971781,31.99,101.119
2024-04-29 16:36:28.377317,32.0,101.116
2024-04-29 16:36:28.778794,32.0,101.115
2024-04-29 16:36:29.185539,32.0,101.115
2024-04-29 16:36:29.487043,32.0,101.115
2024-04-29 16:36:29.892696,32.0,101.113
2024-04-29 16:36:30.298319,31.99,101.114
2024-04-29 16:36:30.601283,32.0,101.114
2024-04-29 16:36:31.008711,32.0,101.112
2024-04-29 16:36:31.408277,32.0,101.112
2024-04-29 16:36:31.711002,31.99,101.11
2024-04-29 16:36:32.116202,32.0,101.111
2024-04-29 16:36:32.522195,32.0,101.109
2024-04-29 16:36:33.230046,32.0,101.109
2024-04-29 16:36:33.635710,32.0,101.11
2024-04-29 16:36:34.037775,32.0,101.111
2024-04-29 16:36:34.340518,32.0,101.111
2024-04-29 16:36:34.745898,32.0,101.11
2024-04-29 16:36:35.159135,32.0,101.11
2024-04-29 16:36:35.557487,32.0,101.109
2024-04-29 16:36:35.859913,32.0,101.111
2024-04-29 16:36:36.265585,32.0,101.111
2024-04-29 16:36:36.667185,32.0,101.111
2024-04-29 16:36:36.994147,31.99,101.109
2024-04-29 16:36:37.376356,32.0,101.11
2024-04-29 16:36:37.780905,31.99,101.11
2024-04-29 16:36:38.083861,32.0,101.112
2024-04-29 16:36:38.489451,32.0,101.112
2024-04-29 16:36:38.895233,32.0,101.111
2024-04-29 16:36:39.296762,32.0,101.114
2024-04-29 16:36:39.599155,32.0,101.109
2024-04-29 16:36:40.028857,32.0,101.111
2024-04-29 16:36:40.410792,31.99,101.113
2024-04-29 16:36:40.713746,31.99,101.11
2024-04-29 16:36:41.118986,31.99,101.111
2024-04-29 16:36:41.524465,32.0,101.11
2024-04-29 16:36:42.231489,32.0,101.111
2024-04-29 16:36:42.634763,32.0,101.109
2024-04-29 16:36:43.040391,32.0,101.111
2024-04-29 16:36:43.342949,31.99,101.112
2024-04-29 16:36:43.748449,32.0,101.112
2024-04-29 16:36:44.166702,32.0,101.111
2024-04-29 16:36:44.555863,32.0,101.11
2024-04-29 16:36:44.865422,32.0,101.109
2024-04-29 16:36:45.265181,31.99,101.111
2024-04-29 16:36:45.674927,32.0,101.11
2024-04-29 16:36:45.973823,32.0,101.108
2024-04-29 16:36:46.379466,32.0,101.11
2024-04-29 16:36:46.785577,32.0,101.107
2024-04-29 16:36:47.086173,32.0,101.112
2024-04-29 16:36:47.488648,32.0,101.112
2024-04-29 16:36:47.893373,32.0,101.111
2024-04-29 16:36:48.298871,32.0,101.112
2024-04-29 16:36:48.602963,32.0,101.112
2024-04-29 16:36:49.008694,32.0,101.112
2024-04-29 16:36:49.408409,32.0,101.111
2024-04-29 16:36:49.715449,32.0,101.112
2024-04-29 16:36:50.117431,32.0,101.111
2024-04-29 16:36:50.523939,32.01,101.113
2024-04-29 16:36:50.929103,32.01,101.113
2024-04-29 16:36:51.231579,32.0,101.111
2024-04-29 16:36:51.637246,32.0,101.11
2024-04-29 16:36:52.039027,32.0,101.11
2024-04-29 16:36:52.345290,32.01,101.11
2024-04-29 16:36:52.747079,32.0,101.111
2024-04-29 16:36:53.160526,32.0,101.108
2024-04-29 16:36:53.558075,32.01,101.111
2024-04-29 16:36:53.860994,32.0,101.108
2024-04-29 16:36:54.267066,32.0,101.111
2024-04-29 16:36:54.670705,32.0,101.111
2024-04-29 16:36:55.377833,32.0,101.114
2024-04-29 16:36:55.781649,32.01,101.111
2024-04-29 16:36:56.084906,32.01,101.111
2024-04-29 16:36:56.493070,32.0,101.113
2024-04-29 16:36:56.897972,32.0,101.111
2024-04-29 16:36:57.297545,32.0,101.11
2024-04-29 16:36:57.600807,32.0,101.111
2024-04-29 16:36:58.010581,32.0,101.11
2024-04-29 16:36:58.411964,32.0,101.111
2024-04-29 16:36:58.714375,32.0,101.114
2024-04-29 16:36:59.121569,32.0,101.112
2024-04-29 16:36:59.525194,32.0,101.112
2024-04-29 16:36:59.927128,32.0,101.109
2024-04-29 16:37:00.229669,31.99,101.113
2024-04-29 16:37:00.635495,31.99,101.111
2024-04-29 16:37:01.041159,31.99,101.109
2024-04-29 16:37:01.343839,31.99,101.11
2024-04-29 16:37:01.750193,32.0,101.11
2024-04-29 16:37:02.154791,31.99,101.108
2024-04-29 16:37:02.457498,31.99,101.109
2024-04-29 16:37:02.863326,32.0,101.107
2024-04-29 16:37:03.264815,32.0,101.11
2024-04-29 16:37:03.670724,31.99,101.111
2024-04-29 16:37:03.973345,32.0,101.112
2024-04-29 16:37:04.379237,32.0,101.111
2024-04-29 16:37:04.784223,32.0,101.11
2024-04-29 16:37:05.087212,32.0,101.112
2024-04-29 16:37:05.489141,32.0,101.112
2024-04-29 16:37:05.896758,32.0,101.11
2024-04-29 16:37:06.300995,32.0,101.113
2024-04-29 16:37:06.603216,31.99,101.114
2024-04-29 16:37:07.011557,32.0,101.113
2024-04-29 16:37:07.413605,32.0,101.112
2024-04-29 16:37:07.716947,32.0,101.112
2024-04-29 16:37:08.118512,32.0,101.113
2024-04-29 16:37:08.523882,32.0,101.114
2024-04-29 16:37:08.929101,32.0,101.111
2024-04-29 16:37:09.232385,32.0,101.111
2024-04-29 16:37:09.637933,32.0,101.112
2024-04-29 16:37:10.044520,32.0,101.112
2024-04-29 16:37:10.346209,32.0,101.111
2024-04-29 16:37:10.747829,31.99,101.111
2024-04-29 16:37:11.153734,32.0,101.11
2024-04-29 16:37:11.559117,32.0,101.112
2024-04-29 16:37:11.861732,31.99,101.109
2024-04-29 16:37:12.267286,32.0,101.112
2024-04-29 16:37:12.673484,32.0,101.111
2024-04-29 16:37:12.980677,31.99,101.112
2024-04-29 16:37:13.377062,31.99,101.112
2024-04-29 16:37:13.782939,31.99,101.114
2024-04-29 16:37:14.085700,31.99,101.112
2024-04-29 16:37:14.491477,32.0,101.113
2024-04-29 16:37:14.899249,31.99,101.112
2024-04-29 16:37:15.302213,32.0,101.112
2024-04-29 16:37:15.605258,31.99,101.112
2024-04-29 16:37:16.010739,32.0,101.113
2024-04-29 16:37:16.412755,32.0,101.111
2024-04-29 16:37:17.120466,31.99,101.113
2024-04-29 16:37:17.526377,32.0,101.113
2024-04-29 16:37:17.931642,32.0,101.115
2024-04-29 16:37:18.636649,32.0,101.113
2024-04-29 16:37:19.041944,32.0,101.113
2024-04-29 16:37:19.344775,32.0,101.116
2024-04-29 16:37:19.749723,32.0,101.113
2024-04-29 16:37:20.155992,32.0,101.113
2024-04-29 16:37:20.458708,32.0,101.112
2024-04-29 16:37:20.864288,32.0,101.114
2024-04-29 16:37:21.265825,32.01,101.113
2024-04-29 16:37:21.672825,32.01,101.113
2024-04-29 16:37:21.974444,32.01,101.114
2024-04-29 16:37:22.380076,32.01,101.114
2024-04-29 16:37:22.785477,32.0,101.112
2024-04-29 16:37:23.088267,32.01,101.111
2024-04-29 16:37:23.493474,32.01,101.112
2024-04-29 16:37:23.895363,32.01,101.112
2024-04-29 16:37:24.303305,32.01,101.112
2024-04-29 16:37:24.603732,32.01,101.109
2024-04-29 16:37:25.013007,32.01,101.11
2024-04-29 16:37:25.414305,32.0,101.111
2024-04-29 16:37:26.123930,32.0,101.112
2024-04-29 16:37:26.525147,32.0,101.113
2024-04-29 16:37:26.931802,32.0,101.112
2024-04-29 16:37:27.232877,32.0,101.111
2024-04-29 16:37:27.638194,32.0,101.11
2024-04-29 16:37:28.044900,32.0,101.111
2024-04-29 16:37:28.347080,32.01,101.11
2024-04-29 16:37:28.754027,32.0,101.111
2024-04-29 16:37:29.154111,32.0,101.11
2024-04-29 16:37:29.456899,32.0,101.11
2024-04-29 16:37:29.862714,32.0,101.11
2024-04-29 16:37:30.268867,32.0,101.11
2024-04-29 16:37:30.673869,32.0,101.111
2024-04-29 16:37:30.976598,32.0,101.109
2024-04-29 16:37:31.384412,31.99,101.108
2024-04-29 16:37:31.784268,32.0,101.11
2024-04-29 16:37:32.086747,32.0,101.111
2024-04-29 16:37:32.492716,32.0,101.111
2024-04-29 16:37:32.897919,31.99,101.108
2024-04-29 16:37:33.606359,32.0,101.109
2024-04-29 16:37:34.018971,32.0,101.109
2024-04-29 16:37:34.716999,32.0,101.109
2024-04-29 16:37:35.121582,32.0,101.108
2024-04-29 16:37:35.527540,32.0,101.108
2024-04-29 16:37:35.932893,32.0,101.107
2024-04-29 16:37:36.641230,32.0,101.11
2024-04-29 16:37:37.043706,32.0,101.11
2024-04-29 16:37:37.345247,32.0,101.11
2024-04-29 16:37:37.755895,31.99,101.107
2024-04-29 16:37:38.157459,31.99,101.108
2024-04-29 16:37:38.459556,31.99,101.109
2024-04-29 16:37:38.865331,31.99,101.109
2024-04-29 16:37:39.270937,32.0,101.109
2024-04-29 16:37:39.672392,31.99,101.109
2024-04-29 16:37:39.974815,32.0,101.107
2024-04-29 16:37:40.380251,32.0,101.108
2024-04-29 16:37:40.790766,32.0,101.109
2024-04-29 16:37:41.494815,32.0,101.108
2024-04-29 16:37:41.899734,32.0,101.109
2024-04-29 16:37:42.302821,32.0,101.109
2024-04-29 16:37:43.019551,32.0,101.108
2024-04-29 16:37:43.415865,32.0,101.108
2024-04-29 16:37:43.718489,32.01,101.108
2024-04-29 16:37:44.123670,32.01,101.11
2024-04-29 16:37:44.529466,32.01,101.11
2024-04-29 16:37:44.832514,2.01,101.11
2024-04-29 16:37:45.234385,32.0,101.111
2024-04-29 16:37:45.647896,32.01,101.109
2024-04-29 16:37:46.045859,32.0,101.11
2024-04-29 16:37:46.348237,32.0,101.11
2024-04-29 16:37:46.753363,32.0,101.107
2024-04-29 16:37:47.158435,32.0,101.109
2024-04-29 16:37:47.461986,32.0,101.109
2024-04-29 16:37:47.863566,32.0,101.108
2024-04-29 16:37:48.268771,32.0,101.108
2024-04-29 16:37:48.674062,32.0,101.11
2024-04-29 16:37:48.977404,32.0,101.109
2024-04-29 16:37:49.383132,32.0,101.109
2024-04-29 16:37:49.784633,32.0,101.108
2024-04-29 16:37:50.092232,32.0,101.11
2024-04-29 16:37:50.493480,32.0,101.11
2024-04-29 16:37:51.304827,31.99,101.11
2024-04-29 16:37:51.607424,31.99,101.112
2024-04-29 16:37:52.018156,32.0,101.114
2024-04-29 16:37:52.414210,31.99,101.114
2024-04-29 16:37:52.721077,31.99,101.11
2024-04-29 16:37:53.122543,31.99,101.109
2024-04-29 16:37:53.527883,31.99,101.11
2024-04-29 16:37:53.933642,32.0,101.111
2024-04-29 16:37:54.236843,32.0,101.11
2024-04-29 16:37:54.642109,32.0,101.111
2024-04-29 16:37:55.057458,32.0,101.11
2024-04-29 16:37:55.350092,32.0,101.11
2024-04-29 16:37:55.752281,32.0,101.112
2024-04-29 16:37:56.157213,32.0,101.112
2024-04-29 16:37:56.460613,31.99,101.113
2024-04-29 16:37:56.868881,32.0,101.112
2024-04-29 16:37:57.271737,31.99,101.111
2024-04-29 16:37:57.672957,32.0,101.112
2024-04-29 16:37:57.979842,31.99,101.112
2024-04-29 16:37:58.381401,32.0,101.111
2024-04-29 16:37:58.787310,32.0,101.113
2024-04-29 16:37:59.089792,32.0,101.112
2024-04-29 16:37:59.495473,32.0,101.112
2024-04-29 16:37:59.901185,32.0,101.112
2024-04-29 16:38:00.302589,31.99,101.112
2024-04-29 16:38:00.609193,31.99,101.113
2024-04-29 16:38:01.014437,32.0,101.112
2024-04-29 16:38:01.416649,32.0,101.11
2024-04-29 16:38:01.719447,32.0,101.113
2024-04-29 16:38:02.125494,32.0,101.114
2024-04-29 16:38:02.530738,32.0,101.114
2024-04-29 16:38:02.833313,32.0,101.113
2024-04-29 16:38:03.238757,32.0,101.114
2024-04-29 16:38:03.640335,32.0,101.111
2024-04-29 16:38:04.046527,32.0,101.113
2024-04-29 16:38:04.754422,32.0,101.111
2024-04-29 16:38:05.160497,32.0,101.114
2024-04-29 16:38:05.462977,32.0,101.113
2024-04-29 16:38:05.864792,32.0,101.115
2024-04-29 16:38:06.269856,32.0,101.113
2024-04-29 16:38:06.677696,32.01,101.115
2024-04-29 16:38:06.978237,32.01,101.115
2024-04-29 16:38:07.383903,32.01,101.115
2024-04-29 16:38:07.791211,32.01,101.116
2024-04-29 16:38:08.493731,32.0,101.116
2024-04-29 16:38:08.899687,32.0,101.116
2024-04-29 16:38:09.305233,32.0,101.116
2024-04-29 16:38:10.013140,32.0,101.116
2024-04-29 16:38:10.418961,32.0,101.114
2024-04-29 16:38:10.724926,32.0,101.118
2024-04-29 16:38:11.123582,31.99,101.114
2024-04-29 16:38:11.528808,32.0,101.114
2024-04-29 16:38:11.831833,32.0,101.114
2024-04-29 16:38:12.237260,32.0,101.115
2024-04-29 16:38:12.643169,32.0,101.115
2024-04-29 16:38:13.048944,32.0,101.116
2024-04-29 16:38:13.350954,32.0,101.114
2024-04-29 16:38:13.760962,32.0,101.114
2024-04-29 16:38:14.158845,32.0,101.116
2024-04-29 16:38:14.461637,32.0,101.116
2024-04-29 16:38:14.870473,32.0,101.113
2024-04-29 16:38:15.272217,32.01,101.115
2024-04-29 16:38:15.679377,32.0,101.116
2024-04-29 16:38:15.981231,32.0,101.113
2024-04-29 16:38:16.382829,32.0,101.115
2024-04-29 16:38:16.787852,32.01,101.113
2024-04-29 16:38:17.102319,32.0,101.115
2024-04-29 16:38:17.496762,32.0,101.114
2024-04-29 16:38:17.902784,32.0,101.114
2024-04-29 16:38:18.613825,32.01,101.112
2024-04-29 16:38:19.012172,32.01,101.113
2024-04-29 16:38:19.418867,32.01,101.11
2024-04-29 16:38:19.720224,32.0,101.11
2024-04-29 16:38:20.125832,32.0,101.112
2024-04-29 16:38:20.531624,32.0,101.111
2024-04-29 16:38:20.834351,32.0,101.109
2024-04-29 16:38:21.240268,32.0,101.109
2024-04-29 16:38:21.641648,32.0,101.11
2024-04-29 16:38:22.047193,32.0,101.109
2024-04-29 16:38:22.349709,32.0,101.109
2024-04-29 16:38:22.755721,32.0,101.111
2024-04-29 16:38:23.161265,32.0,101.109
2024-04-29 16:38:23.463350,32.0,101.111
2024-04-29 16:38:23.869350,32.0,101.111
2024-04-29 16:38:24.271159,32.0,101.112
2024-04-29 16:38:24.676397,32.0,101.111
2024-04-29 16:38:24.979274,32.0,101.113
2024-04-29 16:38:25.385097,31.99,101.111
2024-04-29 16:38:25.791760,31.99,101.112
2024-04-29 16:38:26.106541,32.0,101.11
2024-04-29 16:38:26.498867,31.99,101.111
2024-04-29 16:38:26.906575,31.99,101.111
2024-04-29 16:38:27.609645,31.99,101.113
2024-04-29 16:38:28.014685,31.99,101.115
2024-04-29 16:38:28.420238,32.0,101.115
2024-04-29 16:38:28.727543,32.0,101.114
2024-04-29 16:38:29.128484,32.0,101.115
2024-04-29 16:38:29.530061,32.0,101.114
2024-04-29 16:38:29.832464,31.99,101.115
2024-04-29 16:38:30.238490,31.99,101.117
2024-04-29 16:38:30.643994,32.0,101.117
2024-04-29 16:38:31.049653,31.99,101.118
2024-04-29 16:38:31.352563,31.99,101.116
2024-04-29 16:38:31.757660,31.99,101.114
2024-04-29 16:38:32.159014,32.0,101.115
2024-04-29 16:38:32.462445,32.0,101.117
2024-04-29 16:38:32.867429,32.0,101.114
2024-04-29 16:38:33.273362,32.0,101.115
2024-04-29 16:38:33.679260,32.0,101.117
2024-04-29 16:38:33.981618,32.0,101.113
2024-04-29 16:38:34.387273,32.0,101.116
2024-04-29 16:38:34.788995,32.0,101.118
2024-04-29 16:38:35.092174,32.0,101.118
2024-04-29 16:38:35.497220,32.0,101.12
2024-04-29 16:38:35.902999,32.0,101.118
2024-04-29 16:38:36.205707,32.0,101.117
2024-04-29 16:38:36.610828,32.01,101.119
2024-04-29 16:38:37.025628,32.0,101.116
2024-04-29 16:38:37.419255,32.01,101.117
2024-04-29 16:38:37.721231,32.0,101.116
2024-04-29 16:38:38.126328,32.0,101.117
2024-04-29 16:38:38.533247,32.0,101.117
2024-04-29 16:38:38.835263,32.0,101.118
2024-04-29 16:38:39.240854,32.0,101.118
2024-04-29 16:38:39.642492,32.0,101.118
2024-04-29 16:38:40.048111,32.0,101.118
2024-04-29 16:38:40.350796,32.0,101.118
2024-04-29 16:38:40.756495,32.0,101.119
2024-04-29 16:38:41.161934,32.0,101.12
2024-04-29 16:38:41.464903,32.0,101.119
2024-04-29 16:38:41.870815,32.0,101.118
2024-04-29 16:38:42.271756,32.0,101.119
2024-04-29 16:38:42.677435,32.0,101.118
2024-04-29 16:38:43.385435,32.0,101.12
2024-04-29 16:38:43.791177,32.0,101.118
2024-04-29 16:38:44.094998,32.0,101.118
2024-04-29 16:38:44.499854,32.0,101.119
2024-04-29 16:38:44.901379,32.0,101.12
2024-04-29 16:38:45.610095,32.0,101.118
2024-04-29 16:38:46.015372,32.0,101.118
2024-04-29 16:38:46.420528,32.0,101.117
2024-04-29 16:38:46.723681,32.0,101.119
2024-04-29 16:38:47.129535,32.0,101.118
2024-04-29 16:38:47.530832,32.0,101.12
2024-04-29 16:38:47.833450,31.99,101.118
2024-04-29 16:38:48.239607,32.0,101.119
2024-04-29 16:38:48.644367,32.0,101.118
2024-04-29 16:38:49.051200,32.0,101.119
2024-04-29 16:38:49.353558,32.0,101.119
2024-04-29 16:38:49.758341,32.0,101.119
2024-04-29 16:38:50.160289,32.0,101.118
2024-04-29 16:38:50.463174,32.0,101.12
2024-04-29 16:38:50.871987,31.99,101.12
2024-04-29 16:38:51.274139,32.0,101.121
2024-04-29 16:38:51.703391,32.0,101.118
2024-04-29 16:38:51.982355,32.0,101.12
2024-04-29 16:38:52.389137,32.0,101.119
2024-04-29 16:38:52.790875,32.0,101.117
2024-04-29 16:38:53.105761,32.0,101.118
2024-04-29 16:38:53.498462,32.0,101.119
2024-04-29 16:38:53.903317,32.0,101.118
2024-04-29 16:38:54.206573,32.0,101.12
2024-04-29 16:38:54.613061,32.0,101.118
2024-04-29 16:38:55.026990,31.99,101.118
