time,temperature,resistance
2024-04-29 16:01:47.946083,38.45,102.48
2024-04-29 16:01:48.249347,38.46,102.477
2024-04-29 16:01:48.650847,38.49,102.479
2024-04-29 16:01:49.055909,38.51,102.475
2024-04-29 16:01:49.461140,38.53,102.473
2024-04-29 16:01:49.763936,38.53,102.469
2024-04-29 16:01:50.169562,38.55,102.464
2024-04-29 16:01:50.575352,38.55,102.46
2024-04-29 16:01:50.878769,38.56,102.456
2024-04-29 16:01:51.284462,38.56,102.447
2024-04-29 16:01:51.684932,38.56,102.441
2024-04-29 16:01:51.991962,0.0,102.433
2024-04-29 16:01:52.393431,38.56,102.428
2024-04-29 16:01:52.799510,38.55,102.418
2024-04-29 16:01:53.204569,38.54,102.412
2024-04-29 16:01:53.507745,38.53,102.404
2024-04-29 16:01:53.913152,38.52,102.398
2024-04-29 16:01:54.318398,38.51,102.389
2024-04-29 16:01:54.621565,38.5,102.383
2024-04-29 16:01:55.023019,38.48,102.372
2024-04-29 16:01:55.429110,38.46,102.365
2024-04-29 16:01:55.834129,38.44,102.354
2024-04-29 16:01:56.137681,38.42,102.344
2024-04-29 16:01:56.542908,38.41,102.339
2024-04-29 16:01:56.948820,38.39,102.328
2024-04-29 16:01:57.251917,38.37,102.321
2024-04-29 16:01:57.657056,38.34,102.309
2024-04-29 16:01:58.059240,38.32,102.303
2024-04-29 16:01:58.464102,38.29,102.293
2024-04-29 16:01:58.766719,38.28,102.283
2024-04-29 16:01:59.171956,38.25,102.275
2024-04-29 16:01:59.578136,38.21,102.264
2024-04-29 16:01:59.880640,38.19,102.256
2024-04-29 16:02:00.286912,38.17,102.248
2024-04-29 16:02:00.688193,38.14,102.237
2024-04-29 16:02:00.994887,38.13,102.229
2024-04-29 16:02:01.396611,38.11,102.226
2024-04-29 16:02:01.802199,38.09,102.214
2024-04-29 16:02:02.207142,38.07,102.208
2024-04-29 16:02:02.510708,38.06,102.204
2024-04-29 16:02:02.916293,38.05,102.194
2024-04-29 16:02:03.321781,38.04,102.187
2024-04-29 16:02:03.624319,38.04,102.184
2024-04-29 16:02:04.025481,38.02,102.178
2024-04-29 16:02:04.431879,38.02,102.174
2024-04-29 16:02:04.837197,38.01,102.17
2024-04-29 16:02:05.140376,38.01,102.17
2024-04-29 16:02:05.545751,38.01,102.165
2024-04-29 16:02:05.950503,38.01,102.161
2024-04-29 16:02:06.253845,38.01,102.161
2024-04-29 16:02:06.656205,38.01,102.158
2024-04-29 16:02:07.060802,38.01,102.15
2024-04-29 16:02:07.466881,38.01,102.153
2024-04-29 16:02:07.769980,38.01,102.15
2024-04-29 16:02:08.174642,38.02,102.146
2024-04-29 16:02:08.580492,38.02,102.145
2024-04-29 16:02:08.883256,38.02,102.148
2024-04-29 16:02:09.284431,38.02,102.144
2024-04-29 16:02:09.690303,38.02,102.141
2024-04-29 16:02:09.993345,38.02,102.144
2024-04-29 16:02:10.398821,38.03,102.143
2024-04-29 16:02:10.804556,38.03,102.14
2024-04-29 16:02:11.209432,38.03,102.139
2024-04-29 16:02:11.513072,38.03,102.14
2024-04-29 16:02:11.913827,38.03,102.136
2024-04-29 16:02:12.319615,38.03,102.134
2024-04-29 16:02:12.622570,38.02,102.135
2024-04-29 16:02:13.028137,38.02,102.132
2024-04-29 16:02:13.433701,38.02,102.128
2024-04-29 16:02:13.839069,38.02,102.128
2024-04-29 16:02:14.141880,38.02,102.131
2024-04-29 16:02:14.547864,38.02,102.129
2024-04-29 16:02:14.949169,38.02,102.126
2024-04-29 16:02:15.252253,38.02,102.129
2024-04-29 16:02:15.657680,38.02,102.125
2024-04-29 16:02:16.062861,38.02,102.125
2024-04-29 16:02:16.365968,38.01,102.122
2024-04-29 16:02:16.771997,38.01,102.122
2024-04-29 16:02:17.177734,38.01,102.12
2024-04-29 16:02:17.578387,38.01,102.116
2024-04-29 16:02:17.881998,38.0,102.119
2024-04-29 16:02:18.287263,38.01,102.117
2024-04-29 16:02:18.692358,38.0,102.112
2024-04-29 16:02:18.995415,38.0,102.113
2024-04-29 16:02:19.401709,38.0,102.113
2024-04-29 16:02:19.806743,38.01,102.114
2024-04-29 16:02:20.208775,38.01,102.113
2024-04-29 16:02:20.510844,38.01,102.115
2024-04-29 16:02:20.917014,38.01,102.111
2024-04-29 16:02:21.323091,38.0,102.109
2024-04-29 16:02:21.625686,38.0,102.109
2024-04-29 16:02:22.031417,38.0,102.11
2024-04-29 16:02:22.436008,38.01,102.106
2024-04-29 16:02:22.838133,38.0,102.105
2024-04-29 16:02:23.141232,38.01,102.108
2024-04-29 16:02:23.546721,38.0,102.104
2024-04-29 16:02:23.951646,38.01,102.102
2024-04-29 16:02:24.255159,38.01,102.102
2024-04-29 16:02:24.660106,38.01,102.101
2024-04-29 16:02:25.065473,38.01,102.098
2024-04-29 16:02:25.369018,38.01,102.098
2024-04-29 16:02:25.770673,38.0,102.101
2024-04-29 16:02:26.176131,38.01,102.095
2024-04-29 16:02:26.581366,38.01,102.095
2024-04-29 16:02:26.884640,38.01,102.097
2024-04-29 16:02:27.290145,38.01,102.097
2024-04-29 16:02:27.695297,38.0,102.092
2024-04-29 16:02:27.998696,38.0,102.093
2024-04-29 16:02:28.399849,38.0,102.093
2024-04-29 16:02:28.804852,38.01,102.09
2024-04-29 16:02:29.211303,38.0,102.088
2024-04-29 16:02:29.513573,38.0,102.092
2024-04-29 16:02:29.919770,38.0,102.091
2024-04-29 16:02:30.325971,38.0,102.087
2024-04-29 16:02:30.628244,38.01,102.088
2024-04-29 16:02:31.029389,38.01,102.091
2024-04-29 16:02:31.435141,38.01,102.088
2024-04-29 16:02:31.840606,38.01,102.086
2024-04-29 16:02:32.143744,38.0,102.088
2024-04-29 16:02:32.548435,38.0,102.089
2024-04-29 16:02:32.953877,38.0,102.084
2024-04-29 16:02:33.257647,38.0,102.089
2024-04-29 16:02:33.659165,38.0,102.09
2024-04-29 16:02:34.063784,38.0,102.088
2024-04-29 16:02:34.367230,38.0,102.087
2024-04-29 16:02:34.773046,38.0,102.093
2024-04-29 16:02:35.178273,38.0,102.091
2024-04-29 16:02:35.583892,38.0,102.083
2024-04-29 16:02:35.887056,38.0,102.086
2024-04-29 16:02:36.287886,38.01,102.088
2024-04-29 16:02:36.693959,38.0,102.085
2024-04-29 16:02:36.996321,38.0,102.086
2024-04-29 16:02:37.402635,38.0,102.087
2024-04-29 16:02:37.808055,38.0,102.085
2024-04-29 16:02:38.213604,38.0,102.083
2024-04-29 16:02:38.516606,38.0,102.088
2024-04-29 16:02:38.917488,38.01,102.084
2024-04-29 16:02:39.323682,38.0,102.084
2024-04-29 16:02:39.627346,38.0,102.084
2024-04-29 16:02:40.032116,38.0,102.086
2024-04-29 16:02:40.437551,38.0,102.084
2024-04-29 16:02:40.838582,38.01,102.084
2024-04-29 16:02:41.145220,38.0,102.088
2024-04-29 16:02:41.547615,38.0,102.087
2024-04-29 16:02:41.953068,38.0,102.08
2024-04-29 16:02:42.255506,38.0,102.085
2024-04-29 16:02:42.661551,38.0,102.085
2024-04-29 16:02:43.067195,38.0,102.081
2024-04-29 16:02:43.369879,38.0,102.081
2024-04-29 16:02:43.775314,38.0,102.083
2024-04-29 16:02:44.177219,38.0,102.081
2024-04-29 16:02:44.582641,38.0,102.078
2024-04-29 16:02:44.885472,38.0,102.079
2024-04-29 16:02:45.290271,38.0,102.079
2024-04-29 16:02:45.697131,38.0,102.077
2024-04-29 16:02:45.999369,38.0,102.075
2024-04-29 16:02:46.405214,38.0,102.079
2024-04-29 16:02:46.806509,38.0,102.075
2024-04-29 16:02:47.212209,38.0,102.073
2024-04-29 16:02:47.515172,38.0,102.077
2024-04-29 16:02:47.920566,38.0,102.074
2024-04-29 16:02:48.325872,38.0,102.073
2024-04-29 16:02:48.629015,38.0,102.073
2024-04-29 16:02:49.029685,38.0,102.076
2024-04-29 16:02:49.435140,38.0,102.071
2024-04-29 16:02:49.840919,38.01,102.071
2024-04-29 16:02:50.143866,38.0,102.077
2024-04-29 16:02:50.549982,38.0,102.076
2024-04-29 16:02:50.955067,38.0,102.07
2024-04-29 16:02:51.258583,38.0,102.071
2024-04-29 16:02:51.659956,38.0,102.076
2024-04-29 16:02:52.065686,38.0,102.072
2024-04-29 16:02:52.368202,37.99,102.068
2024-04-29 16:02:52.774708,37.99,102.072
2024-04-29 16:02:53.179460,38.0,102.07
2024-04-29 16:02:53.584144,38.0,102.065
2024-04-29 16:02:53.888247,38.0,102.069
2024-04-29 16:02:54.289485,38.0,102.067
2024-04-29 16:02:54.695022,38.0,102.066
2024-04-29 16:02:54.997558,38.0,102.065
2024-04-29 16:02:55.403419,38.0,102.067
2024-04-29 16:02:55.809280,38.0,102.068
2024-04-29 16:02:56.214313,38.0,102.068
2024-04-29 16:02:56.517027,38.0,102.069
2024-04-29 16:02:56.919019,38.01,102.071
2024-04-29 16:02:57.324456,38.0,102.068
2024-04-29 16:02:57.626911,38.0,102.064
2024-04-29 16:02:58.032863,38.01,102.068
2024-04-29 16:02:58.438462,38.0,102.067
2024-04-29 16:02:58.741323,38.0,102.065
2024-04-29 16:02:59.146663,38.0,102.069
2024-04-29 16:02:59.548564,38.0,102.071
2024-04-29 16:02:59.953977,38.01,102.068
2024-04-29 16:03:00.256749,38.0,102.067
2024-04-29 16:03:00.662260,38.0,102.068
2024-04-29 16:03:01.068088,38.01,102.068
2024-04-29 16:03:01.370917,38.01,102.065
2024-04-29 16:03:01.775630,38.01,102.069
2024-04-29 16:03:02.177989,38.0,102.07
2024-04-29 16:03:02.583395,38.0,102.068
2024-04-29 16:03:02.886144,38.0,102.068
2024-04-29 16:03:03.291528,38.0,102.073
2024-04-29 16:03:03.697943,38.0,102.068
2024-04-29 16:03:03.999685,38.0,102.066
2024-04-29 16:03:04.406525,38.0,102.069
2024-04-29 16:03:04.807236,38.0,102.069
2024-04-29 16:03:05.212259,37.99,102.065
2024-04-29 16:03:05.515867,37.99,102.064
2024-04-29 16:03:05.920552,38.0,102.069
2024-04-29 16:03:06.326793,38.0,102.065
2024-04-29 16:03:06.629502,38.0,102.063
2024-04-29 16:03:07.035393,38.0,102.066
2024-04-29 16:03:07.436839,38.0,102.063
2024-04-29 16:03:07.739666,38.0,102.062
2024-04-29 16:03:08.145297,38.0,102.063
2024-04-29 16:03:08.550691,38.0,102.063
2024-04-29 16:03:08.955872,37.99,102.062
2024-04-29 16:03:09.259257,38.0,102.06
2024-04-29 16:03:09.660586,38.0,102.063
2024-04-29 16:03:10.065640,38.0,102.065
2024-04-29 16:03:10.369164,38.0,102.06
2024-04-29 16:03:10.774252,38.0,102.062
2024-04-29 16:03:11.180231,38.0,102.063
2024-04-29 16:03:11.585620,38.0,102.059
2024-04-29 16:03:11.888944,38.0,102.057
2024-04-29 16:03:12.290333,38.0,102.062
2024-04-29 16:03:12.695961,38.0,102.058
2024-04-29 16:03:12.998898,38.0,102.055
2024-04-29 16:03:13.404435,38.0,102.062
2024-04-29 16:03:13.809873,38.0,102.058
2024-04-29 16:03:14.214607,38.0,102.056
2024-04-29 16:03:14.518410,38.0,102.056
2024-04-29 16:03:14.921072,38.0,102.058
2024-04-29 16:03:15.325193,38.0,102.058
2024-04-29 16:03:15.628747,38.0,102.055
2024-04-29 16:03:16.033375,38.0,102.058
2024-04-29 16:03:16.439401,38.0,102.059
2024-04-29 16:03:16.742159,38.0,102.055
2024-04-29 16:03:17.148371,38.0,102.056
2024-04-29 16:03:17.549446,37.99,102.058
2024-04-29 16:03:17.954736,37.99,102.054
2024-04-29 16:03:18.257599,37.99,102.054
2024-04-29 16:03:18.663738,38.0,102.058
2024-04-29 16:03:19.067998,38.0,102.059
2024-04-29 16:03:19.371274,38.0,102.056
2024-04-29 16:03:19.776731,38.0,102.059
2024-04-29 16:03:20.178844,38.0,102.06
2024-04-29 16:03:20.584311,38.01,102.057
2024-04-29 16:03:20.887576,38.01,102.054
2024-04-29 16:03:21.292542,38.01,102.057
2024-04-29 16:03:21.698188,38.01,102.058
2024-04-29 16:03:22.002056,38.0,102.056
2024-04-29 16:03:22.407070,38.0,102.058
2024-04-29 16:03:22.808234,38.0,102.06
2024-04-29 16:03:23.213642,38.0,102.057
2024-04-29 16:03:23.516024,38.0,102.057
2024-04-29 16:03:23.921836,38.0,102.059
2024-04-29 16:03:24.326956,38.0,102.058
2024-04-29 16:03:24.630285,38.0,102.055
2024-04-29 16:03:25.035710,38.0,102.057
2024-04-29 16:03:25.437234,38.0,102.055
2024-04-29 16:03:25.740033,38.0,102.054
2024-04-29 16:03:26.145511,38.0,102.057
2024-04-29 16:03:26.551314,38.0,102.059
2024-04-29 16:03:26.957114,37.99,102.058
2024-04-29 16:03:27.262611,37.99,102.056
2024-04-29 16:03:27.665896,38.0,102.058
2024-04-29 16:03:28.066836,37.99,102.058
2024-04-29 16:03:28.370006,37.99,102.057
2024-04-29 16:03:28.775141,38.0,102.057
2024-04-29 16:03:29.180449,37.99,102.063
2024-04-29 16:03:29.586017,37.99,102.06
2024-04-29 16:03:29.889297,37.99,102.058
2024-04-29 16:03:30.296495,38.0,102.059
2024-04-29 16:03:30.695872,38.0,102.062
2024-04-29 16:03:30.999429,38.0,102.059
2024-04-29 16:03:31.405425,38.0,102.062
2024-04-29 16:03:31.810673,38.0,102.063
2024-04-29 16:03:32.216271,38.0,102.058
2024-04-29 16:03:32.519303,38.0,102.06
2024-04-29 16:03:32.923897,38.01,102.063
2024-04-29 16:03:33.326040,38.0,102.063
2024-04-29 16:03:33.629062,38.0,102.06
2024-04-29 16:03:34.034161,38.0,102.062
2024-04-29 16:03:34.439716,38.0,102.064
2024-04-29 16:03:34.742827,38.0,102.061
2024-04-29 16:03:35.148724,38.01,102.06
2024-04-29 16:03:35.553574,38.0,102.064
2024-04-29 16:03:35.955771,38.0,102.06
2024-04-29 16:03:36.258936,38.0,102.059
2024-04-29 16:03:36.664178,38.0,102.059
2024-04-29 16:03:37.069873,38.0,102.061
2024-04-29 16:03:37.372808,38.0,102.058
2024-04-29 16:03:37.778436,38.0,102.055
2024-04-29 16:03:38.179630,38.0,102.061
2024-04-29 16:03:38.585201,38.0,102.058
2024-04-29 16:03:38.890272,38.0,102.06
2024-04-29 16:03:39.293755,38.0,102.059
2024-04-29 16:03:39.699265,38.01,102.061
2024-04-29 16:03:40.002109,38.0,102.061
2024-04-29 16:03:40.407941,38.0,102.06
2024-04-29 16:03:40.808575,38.0,102.062
2024-04-29 16:03:41.115453,0.0,102.061
2024-04-29 16:03:41.518081,38.0,102.058
2024-04-29 16:03:41.922944,38.0,102.062
2024-04-29 16:03:42.328883,38.0,102.062
2024-04-29 16:03:42.631593,38.0,102.058
2024-04-29 16:03:43.036986,38.0,102.059
2024-04-29 16:03:43.438356,38.0,102.063
2024-04-29 16:03:43.741414,38.0,102.058
2024-04-29 16:03:44.146841,38.0,102.057
2024-04-29 16:03:44.552642,38.0,102.061
2024-04-29 16:03:44.958296,38.0,102.062
2024-04-29 16:03:45.260650,38.0,102.059
2024-04-29 16:03:45.666650,38.0,102.058
2024-04-29 16:03:46.068334,38.0,102.061
2024-04-29 16:03:46.370987,38.0,102.059
2024-04-29 16:03:46.776111,38.0,102.058
2024-04-29 16:03:47.181716,38.01,102.06
2024-04-29 16:03:47.587706,38.0,102.061
2024-04-29 16:03:47.890087,38.0,102.059
2024-04-29 16:03:48.296021,38.0,102.059
2024-04-29 16:03:48.697094,38.0,102.06
2024-04-29 16:03:48.999800,38.0,102.059
2024-04-29 16:03:49.405504,38.01,102.058
2024-04-29 16:03:49.812124,38.01,102.063
2024-04-29 16:03:50.114077,38.0,102.06
2024-04-29 16:03:50.520447,38.01,102.057
2024-04-29 16:03:50.925306,38.0,102.059
2024-04-29 16:03:51.326488,38.0,102.059
2024-04-29 16:03:51.630156,38.0,102.057
2024-04-29 16:03:52.035017,38.0,102.056
2024-04-29 16:03:52.440911,38.0,102.064
2024-04-29 16:03:52.743994,38.0,102.058
2024-04-29 16:03:53.149526,37.99,102.054
2024-04-29 16:03:53.554392,37.99,102.056
2024-04-29 16:03:53.956436,38.0,102.057
2024-04-29 16:03:54.258851,38.0,102.055
2024-04-29 16:03:54.665244,37.99,102.055
2024-04-29 16:03:55.070454,38.0,102.059
2024-04-29 16:03:55.373430,37.99,102.057
2024-04-29 16:03:55.779245,37.99,102.054
2024-04-29 16:03:56.184349,38.0,102.06
2024-04-29 16:03:56.586499,37.99,102.057
2024-04-29 16:03:56.888798,37.99,102.054
2024-04-29 16:03:57.294560,38.0,102.054
2024-04-29 16:03:57.699692,38.0,102.054
2024-04-29 16:03:58.003108,37.99,102.055
2024-04-29 16:03:58.408572,38.0,102.053
2024-04-29 16:03:58.813666,38.0,102.057
2024-04-29 16:03:59.116340,8.0,102.055
2024-04-29 16:03:59.518395,38.0,102.051
2024-04-29 16:03:59.924096,38.0,102.052
2024-04-29 16:04:00.329366,38.0,102.053
2024-04-29 16:04:00.632843,38.0,102.053
2024-04-29 16:04:01.037946,38.0,102.049
2024-04-29 16:04:01.443199,38.01,102.052
2024-04-29 16:04:01.746016,38.01,102.052
2024-04-29 16:04:02.148201,38.0,102.05
2024-04-29 16:04:02.553028,38.0,102.052
2024-04-29 16:04:02.959034,38.0,102.053
2024-04-29 16:04:03.261616,38.0,102.051
2024-04-29 16:04:03.666843,38.01,102.053
2024-04-29 16:04:04.068183,38.01,102.054
2024-04-29 16:04:04.375529,38.01,102.053
2024-04-29 16:04:04.776749,38.01,102.053
2024-04-29 16:04:05.182525,38.0,102.052
2024-04-29 16:04:05.587652,38.0,102.053
2024-04-29 16:04:05.890988,38.0,102.047
2024-04-29 16:04:06.296701,38.0,102.05
2024-04-29 16:04:06.698203,38.0,102.055
2024-04-29 16:04:07.007104,38.0,102.053
2024-04-29 16:04:07.406352,38.01,102.05
2024-04-29 16:04:07.812047,38.0,102.054
2024-04-29 16:04:08.114820,38.0,102.053
2024-04-29 16:04:08.521003,38.0,102.05
2024-04-29 16:04:08.926038,38.0,102.047
2024-04-29 16:04:09.327815,38.0,102.053
2024-04-29 16:04:09.637054,38.0,102.051
2024-04-29 16:04:10.036031,38.0,102.048
2024-04-29 16:04:10.442646,38.0,102.053
2024-04-29 16:04:10.744871,38.0,102.052
2024-04-29 16:04:11.150261,38.0,102.048
2024-04-29 16:04:11.555668,38.0,102.049
2024-04-29 16:04:11.957353,38.0,102.051
2024-04-29 16:04:12.264943,38.0,102.05
2024-04-29 16:04:12.665894,38.0,102.049
2024-04-29 16:04:13.071763,38.0,102.05
2024-04-29 16:04:13.781228,38.01,102.046
2024-04-29 16:04:14.186404,38.0,102.049
2024-04-29 16:04:14.890217,38.0,102.045
2024-04-29 16:04:15.295260,38.01,102.045
2024-04-29 16:04:15.701067,38.01,102.049
2024-04-29 16:04:16.005295,38.0,102.047
2024-04-29 16:04:16.409305,38.0,102.044
2024-04-29 16:04:16.814310,38.0,102.047
2024-04-29 16:04:17.121375,38.0,102.046
2024-04-29 16:04:17.519921,38.0,102.044
2024-04-29 16:04:17.924807,38.0,102.043
2024-04-29 16:04:18.330100,38.0,102.047
2024-04-29 16:04:18.633551,38.0,102.044
2024-04-29 16:04:19.038591,38.0,102.04
2024-04-29 16:04:19.485275,38.0,102.044
2024-04-29 16:04:19.746955,38.0,102.045
2024-04-29 16:04:20.148784,38.0,102.041
2024-04-29 16:04:20.557505,38.0,102.041
2024-04-29 16:04:20.964163,38.0,102.044
2024-04-29 16:04:21.263770,38.0,102.044
2024-04-29 16:04:21.668480,38.0,102.04
2024-04-29 16:04:22.376630,38.0,102.044
2024-04-29 16:04:22.778638,38.0,102.04
2024-04-29 16:04:23.184490,38.0,102.04
2024-04-29 16:04:23.591829,38.0,102.044
2024-04-29 16:04:24.297857,38.0,102.041
2024-04-29 16:04:24.699077,38.0,102.042
2024-04-29 16:04:25.011067,38.0,102.044
2024-04-29 16:04:25.407480,38.0,102.04
2024-04-29 16:04:25.813512,38.0,102.04
2024-04-29 16:04:26.116233,38.0,102.043
2024-04-29 16:04:26.521455,38.0,102.041
2024-04-29 16:04:26.928047,38.0,102.039
2024-04-29 16:04:27.328907,38.0,102.044
2024-04-29 16:04:27.631430,38.0,102.045
2024-04-29 16:04:28.037774,38.0,102.04
2024-04-29 16:04:28.442964,38.0,102.043
2024-04-29 16:04:28.746569,38.0,102.044
2024-04-29 16:04:29.150754,38.0,102.042
2024-04-29 16:04:29.556955,38.0,102.04
2024-04-29 16:04:29.959057,38.0,102.043
2024-04-29 16:04:30.260852,37.99,102.042
2024-04-29 16:04:30.666385,38.0,102.039
2024-04-29 16:04:31.079059,38.0,102.043
2024-04-29 16:04:31.780840,38.0,102.039
2024-04-29 16:04:32.185871,38.0,102.041
2024-04-29 16:04:32.488809,8.01,102.043
2024-04-29 16:04:32.892068,38.0,102.04
2024-04-29 16:04:33.703862,38.0,102.04
2024-04-29 16:04:34.416428,38.0,102.038
2024-04-29 16:04:34.815384,38.0,102.041
2024-04-29 16:04:35.118612,38.0,102.042
2024-04-29 16:04:35.520797,38.0,102.04
2024-04-29 16:04:35.928406,38.0,102.039
2024-04-29 16:04:36.331242,38.0,102.041
2024-04-29 16:04:36.633923,38.0,102.041
2024-04-29 16:04:37.039490,38.0,102.037
2024-04-29 16:04:37.442089,38.0,102.038
2024-04-29 16:04:37.750134,38.0,102.04
2024-04-29 16:04:38.149715,37.99,102.038
2024-04-29 16:04:38.555283,37.99,102.037
2024-04-29 16:04:38.960352,38.0,102.038
2024-04-29 16:04:39.264640,38.0,102.039
2024-04-29 16:04:39.669672,37.99,102.036
2024-04-29 16:04:40.071432,38.0,102.038
2024-04-29 16:04:40.378408,38.0,102.037
2024-04-29 16:04:40.780133,37.99,102.038
2024-04-29 16:04:41.184717,37.99,102.034
2024-04-29 16:04:41.590892,38.0,102.036
2024-04-29 16:04:41.893632,38.0,102.035
2024-04-29 16:04:42.298581,38.0,102.034
2024-04-29 16:04:42.700501,38.0,102.036
2024-04-29 16:04:43.008629,38.0,102.039
2024-04-29 16:04:43.412722,38.0,102.035
2024-04-29 16:04:43.814054,38.0,102.036
2024-04-29 16:04:44.116572,38.0,102.037
2024-04-29 16:04:44.522384,38.0,102.037
2024-04-29 16:04:44.928225,38.0,102.036
2024-04-29 16:04:45.330912,38.0,102.039
2024-04-29 16:04:45.636407,38.01,102.039
2024-04-29 16:04:46.038131,38.0,102.036
2024-04-29 16:04:46.443264,38.0,102.037
2024-04-29 16:04:46.752683,38.01,102.039
2024-04-29 16:04:47.151638,38.01,102.035
2024-04-29 16:04:47.557905,38.01,102.036
2024-04-29 16:04:47.965352,38.01,102.039
2024-04-29 16:04:48.669498,38.0,102.036
2024-04-29 16:04:49.072842,38.0,102.039
2024-04-29 16:04:49.377176,38.01,102.039
2024-04-29 16:04:49.781193,38.01,102.035
2024-04-29 16:04:50.187421,38.01,102.038
2024-04-29 16:04:50.902029,38.01,102.039
2024-04-29 16:04:51.296944,38.0,102.037
2024-04-29 16:04:51.717554,38.01,102.042
2024-04-29 16:04:52.007463,38.0,102.042
2024-04-29 16:04:52.816126,38.0,102.037
2024-04-29 16:04:53.129658,37.99,102.04
2024-04-29 16:04:53.524520,38.0,102.036
2024-04-29 16:04:53.931558,38.0,102.035
2024-04-29 16:04:54.342350,37.99,102.037
2024-04-29 16:04:55.040915,37.99,102.035
2024-04-29 16:04:55.446298,37.99,102.035
2024-04-29 16:04:55.749212,38.0,102.038
2024-04-29 16:04:56.154313,38.0,102.038
2024-04-29 16:04:56.556980,38.0,102.035
2024-04-29 16:04:57.264519,38.0,102.04
2024-04-29 16:04:57.673948,38.0,102.036
2024-04-29 16:04:58.082049,38.0,102.039
2024-04-29 16:04:58.779511,38.0,102.04
2024-04-29 16:04:59.185837,38.01,102.038
2024-04-29 16:04:59.488378,38.0,102.041
2024-04-29 16:04:59.894138,38.01,102.04
2024-04-29 16:05:00.306466,38.0,102.037
2024-04-29 16:05:00.716888,38.01,102.037
2024-04-29 16:05:01.008474,38.0,102.041
2024-04-29 16:05:01.409919,38.0,102.036
2024-04-29 16:05:01.815126,38.0,102.035
2024-04-29 16:05:02.118175,38.0,102.039
2024-04-29 16:05:02.929054,38.01,102.034
2024-04-29 16:05:03.638959,38.0,102.037
2024-04-29 16:05:04.038653,38.0,102.034
2024-04-29 16:05:04.455679,38.0,102.032
2024-04-29 16:05:04.748224,38.0,102.034
2024-04-29 16:05:05.153210,38.0,102.036
2024-04-29 16:05:05.559255,38.0,102.034
2024-04-29 16:05:05.964259,38.0,102.035
2024-04-29 16:05:06.668801,38.0,102.034
2024-04-29 16:05:07.074108,38.0,102.033
2024-04-29 16:05:07.377893,38.0,102.036
2024-04-29 16:05:07.782058,38.0,102.031
2024-04-29 16:05:08.187489,38.0,102.03
2024-04-29 16:05:08.491211,38.0,102.033
2024-04-29 16:05:08.899132,38.0,102.035
2024-04-29 16:05:09.298137,38.0,102.029
2024-04-29 16:05:09.703568,38.0,102.032
2024-04-29 16:05:10.006220,38.0,102.036
2024-04-29 16:05:10.411761,38.0,102.034
2024-04-29 16:05:10.817481,38.0,102.033
